7, 0
6, 1
4, 2
5, 3
5, 4
5, 5
5, 6
5, 7
7, 8
7, 9
5, 10
5, 11
5, 12
4, 13
5, 14
4, 15
5, 16
4, 17
5, 18
4, 19
6, 20
5, 21
5, 22
5, 23
5, 24
5, 25
7, 26
7, 27
7, 28
7, 29
7, 30
5, 31
5, 32
5, 33
4, 34
4, 35
4, 36
5, 37
5, 38
5, 39
5, 40
5, 41
5, 42
6, 43
7, 44
4, 45
4, 46
5, 47
5, 48
5, 49
5, 50
5, 51
4, 52
5, 53
5, 54
5, 55
4, 56
7, 57
6, 58
5, 59
5, 60
5, 61
5, 62
5, 63
5, 64
4, 65
5, 66
5, 67
5, 68
5, 69
4, 70
5, 71
4, 72
5, 73
4, 74
4, 75
5, 76
5, 77
5, 78
5, 79
5, 80
4, 81
4, 82
4, 83
4, 84
5, 85
4, 86
5, 87
4, 88
5, 89
4, 90
4, 91
4, 92
4, 93
4, 94
5, 95
5, 96
5, 97
4, 98
6, 99
4, 100
5, 101
5, 102
4, 103
4, 104
4, 105
5, 106
5, 107
5, 108
5, 109
4, 110
4, 111
5, 112
5, 113
5, 114
5, 115
5, 116
5, 117
5, 118
5, 119
5, 120
5, 121
5, 122
4, 123
4, 124
6, 125
5, 126
5, 127
5, 128
16, 129
7, 130
7, 131
7, 132
5, 133
4, 134
4, 135
5, 136
5, 137
4, 138
5, 139
6, 140
6, 141
5, 142
4, 143
4, 144
5, 145
5, 146
4, 147
5, 148
5, 149
5, 150
4, 151
5, 152
5, 153
5, 154
5, 155
5, 156
4, 157
4, 158
5, 159
5, 160
5, 161
5, 162
4, 163
5, 164
4, 165
5, 166
5, 167
5, 168
5, 169
5, 170
5, 171
5, 172
4, 173
4, 174
4, 175
5, 176
5, 177
4, 178
5, 179
5, 180
8, 181
6, 182
7, 183
5, 184
5, 185
12, 186
5, 187
5, 188
5, 189
5, 190
6, 191
6, 192
5, 193
5, 194
5, 195
5, 196
5, 197
5, 198
4, 199
4, 200
6, 201
4, 202
5, 203
5, 204
5, 205
5, 206
5, 207
4, 208
5, 209
5, 210
5, 211
5, 212
5, 213
5, 214
4, 215
5, 216
5, 217
4, 218
4, 219
5, 220
4, 221
5, 222
5, 223
5, 224
5, 225
5, 226
5, 227
4, 228
5, 229
7, 230
8, 231
6, 232
5, 233
5, 234
5, 235
6, 236
7, 237
7, 238
5, 239
5, 240
5, 241
6, 242
5, 243
5, 244
5, 245
5, 246
5, 247
4, 248
4, 249
5, 250
5, 251
5, 252
5, 253
4, 254
5, 255
5, 256
5, 257
6, 258
5, 259
5, 260
5, 261
5, 262
5, 263
5, 264
5, 265
5, 266
5, 267
5, 268
5, 269
5, 270
7, 271
7, 272
7, 273
7, 274
7, 275
5, 276
5, 277
5, 278
5, 279
5, 280
6, 281
5, 282
5, 283
4, 284
5, 285
5, 286
5, 287
5, 288
5, 289
5, 290
5, 291
5, 292
5, 293
5, 294
5, 295
7, 296
5, 297
5, 298
4, 299
5, 300
5, 301
5, 302
5, 303
5, 304
5, 305
5, 306
5, 307
4, 308
5, 309
5, 310
5, 311
5, 312
5, 313
5, 314
7, 315
5, 316
5, 317
5, 318
5, 319
5, 320
5, 321
4, 322
5, 323
5, 324
7, 325
6, 326
7, 327
7, 328
8, 329
5, 330
5, 331
6, 332
5, 333
5, 334
5, 335
5, 336
5, 337
5, 338
5, 339
5, 340
5, 341
5, 342
4, 343
5, 344
5, 345
5, 346
5, 347
5, 348
5, 349
5, 350
5, 351
7, 352
5, 353
5, 354
5, 355
4, 356
5, 357
5, 358
5, 359
5, 360
5, 361
5, 362
5, 363
4, 364
5, 365
4, 366
5, 367
5, 368
5, 369
5, 370
5, 371
5, 372
5, 373
5, 374
5, 375
5, 376
5, 377
6, 378
5, 379
5, 380
5, 381
4, 382
6, 383
4, 384
5, 385
5, 386
5, 387
5, 388
7, 389
7, 390
5, 391
5, 392
5, 393
5, 394
5, 395
5, 396
5, 397
