105, 1
126, 2
122, 3
124, 4
120, 5
122, 6
123, 7
123, 8
167, 9
180, 10
177, 11
158, 12
164, 13
183, 14
184, 15
180, 16
180, 17
165, 18
136, 19
127, 20
120, 21
122, 22
125, 23
121, 24
122, 25
123, 26
121, 27
122, 28
121, 29
120, 30
122, 31
128, 32
126, 33
121, 34
118, 35
129, 36
120, 37
125, 38
121, 39
121, 40
126, 41
122, 42
123, 43
122, 44
121, 45
126, 46
125, 47
122, 48
124, 49
134, 50
122, 51
121, 52
119, 53
120, 54
127, 55
130, 56
126, 57
118, 58
121, 59
120, 60
125, 61
119, 62
123, 63
120, 64
120, 65
121, 66
127, 67
132, 68
122, 69
121, 70
121, 71
130, 72
161, 73
126, 74
124, 75
139, 76
128, 77
127, 78
122, 79
126, 80
124, 81
125, 82
121, 83
126, 84
122, 85
126, 86
124, 87
126, 88
120, 89
128, 90
120, 91
130, 92
126, 93
131, 94
134, 95
125, 96
122, 97
126, 98
123, 99
123, 100
124, 101
124, 102
130, 103
121, 104
121, 105
119, 106
122, 107
125, 108
124, 109
127, 110
123, 111
125, 112
124, 113
127, 114
121, 115
126, 116
124, 117
125, 118
123, 119
120, 120
125, 121
124, 122
124, 123
130, 124
123, 125
127, 126
122, 127
125, 128
120, 129
121, 130
124, 131
125, 132
123, 133
126, 134
127, 135
131, 136
124, 137
125, 138
121, 139
128, 140
121, 141
121, 142
122, 143
127, 144
116, 145
127, 146
121, 147
126, 148
128, 149
121, 150
125, 151
122, 152
131, 153
126, 154
141, 155
144, 156
125, 157
121, 158
126, 159
123, 160
125, 161
121, 162
132, 163
125, 164
124, 165
125, 166
125, 167
131, 168
125, 169
126, 170
126, 171
124, 172
124, 173
128, 174
127, 175
127, 176
121, 177
122, 178
126, 179
124, 180
127, 181
124, 182
127, 183
121, 184
121, 185
118, 186
125, 187
126, 188
126, 189
127, 190
120, 191
125, 192
121, 193
128, 194
119, 195
125, 196
125, 197
125, 198
122, 199
124, 200
123, 201
122, 202
123, 203
125, 204
125, 205
125, 206
124, 207
136, 208
119, 209
128, 210
134, 211
125, 212
128, 213
132, 214
134, 215
131, 216
124, 217
123, 218
130, 219
123, 220
126, 221
126, 222
122, 223
125, 224
127, 225
129, 226
127, 227
123, 228
120, 229
128, 230
119, 231
126, 232
130, 233
125, 234
140, 235
169, 236
127, 237
123, 238
124, 239
124, 240
129, 241
121, 242
124, 243
181, 244
187, 245
175, 246
166, 247
172, 248
191, 249
183, 250
189, 251
185, 252
163, 253
132, 254
127, 255
116, 256
128, 257
122, 258
121, 259
123, 260
122, 261
121, 262
118, 263
128, 264
123, 265
128, 266
123, 267
128, 268
123, 269
125, 270
120, 271
135, 272
126, 273
123, 274
117, 275
123, 276
128, 277
124, 278
126, 279
121, 280
127, 281
126, 282
128, 283
122, 284
125, 285
127, 286
120, 287
122, 288
129, 289
136, 290
123, 291
123, 292
123, 293
126, 294
139, 295
124, 296
129, 297
121, 298
130, 299
128, 300
119, 301
119, 302
130, 303
128, 304
128, 305
124, 306
123, 307
129, 308
118, 309
131, 310
121, 311
131, 312
149, 313
142, 314
119, 315
125, 316
126, 317
131, 318
121, 319
126, 320
128, 321
125, 322
128, 323
122, 324
128, 325
129, 326
118, 327
126, 328
122, 329
127, 330
123, 331
126, 332
123, 333
127, 334
121, 335
127, 336
122, 337
124, 338
124, 339
123, 340
123, 341
128, 342
124, 343
127, 344
127, 345
125, 346
121, 347
129, 348
121, 349
124, 350
128, 351
129, 352
128, 353
124, 354
125, 355
135, 356
126, 357
138, 358
120, 359
121, 360
125, 361
127, 362
125, 363
121, 364
125, 365
127, 366
127, 367
128, 368
122, 369
126, 370
119, 371
123, 372
123, 373
123, 374
123, 375
125, 376
128, 377
124, 378
121, 379
128, 380
121, 381
127, 382
123, 383
127, 384
125, 385
123, 386
120, 387
127, 388
126, 389
125, 390
122, 391
121, 392
124, 393
126, 394
124, 395
128, 396
126, 397
133, 398
150, 399
133, 400
124, 401
123, 402
121, 403
123, 404
124, 405
130, 406
122, 407
125, 408
130, 409
121, 410
121, 411
126, 412
123, 413
128, 414
125, 415
124, 416
123, 417
122, 418
122, 419
125, 420
123, 421
125, 422
126, 423
132, 424
119, 425
126, 426
126, 427
126, 428
113, 429
111, 430
112, 431
114, 432
112, 433
110, 434
108, 435
108, 436
110, 437
110, 438
112, 439
111, 440
113, 441
107, 442
117, 443
