20, 0
14, 1
22, 2
19, 3
36, 4
25, 5
26, 6
28, 7
26, 8
25, 9
29, 10
39, 11
24, 12
30, 13
25, 14
30, 15
27, 16
31, 17
30, 18
31, 19
29, 20
28, 21
25, 22
27, 23
23, 24
29, 25
30, 26
28, 27
24, 28
28, 29
24, 30
29, 31
28, 32
26, 33
28, 34
24, 35
27, 36
25, 37
28, 38
23, 39
26, 40
23, 41
27, 42
23, 43
28, 44
24, 45
26, 46
24, 47
23, 48
26, 49
23, 50
28, 51
23, 52
28, 53
22, 54
27, 55
23, 56
28, 57
25, 58
30, 59
30, 60
28, 61
26, 62
25, 63
24, 64
24, 65
24, 66
23, 67
27, 68
24, 69
28, 70
23, 71
24, 72
24, 73
26, 74
23, 75
22, 76
24, 77
22, 78
28, 79
23, 80
23, 81
25, 82
25, 83
25, 84
27, 85
24, 86
26, 87
24, 88
28, 89
25, 90
27, 91
23, 92
24, 93
24, 94
26, 95
28, 96
23, 97
28, 98
23, 99
26, 100
23, 101
28, 102
25, 103
25, 104
26, 105
25, 106
27, 107
24, 108
28, 109
23, 110
26, 111
26, 112
24, 113
24, 114
26, 115
27, 116
23, 117
28, 118
23, 119
25, 120
24, 121
28, 122
25, 123
27, 124
23, 125
26, 126
23, 127
26, 128
25, 129
25, 130
26, 131
25, 132
22, 133
23, 134
25, 135
28, 136
23, 137
29, 138
29, 139
25, 140
31, 141
27, 142
25, 143
28, 144
23, 145
27, 146
24, 147
23, 148
25, 149
21, 150
23, 151
22, 152
26, 153
23, 154
24, 155
27, 156
27, 157
24, 158
27, 159
27, 160
27, 161
27, 162
29, 163
25, 164
25, 165
27, 166
29, 167
24, 168
22, 169
26, 170
25, 171
24, 172
22, 173
27, 174
28, 175
22, 176
26, 177
23, 178
23, 179
26, 180
31, 181
35, 182
32, 183
29, 184
24, 185
23, 186
23, 187
27, 188
23, 189
28, 190
25, 191
27, 192
25, 193
24, 194
23, 195
26, 196
22, 197
24, 198
29, 199
27, 200
24, 201
24, 202
24, 203
22, 204
23, 205
27, 206
23, 207
27, 208
24, 209
30, 210
31, 211
24, 212
27, 213
23, 214
23, 215
25, 216
22, 217
26, 218
24, 219
22, 220
26, 221
24, 222
24, 223
25, 224
25, 225
25, 226
23, 227
22, 228
24, 229
24, 230
27, 231
24, 232
25, 233
23, 234
23, 235
23, 236
25, 237
24, 238
24, 239
25, 240
19, 241
25, 242
26, 243
26, 244
27, 245
23, 246
26, 247
22, 248
23, 249
24, 250
26, 251
26, 252
24, 253
22, 254
25, 255
23, 256
22, 257
24, 258
25, 259
23, 260
25, 261
26, 262
24, 263
21, 264
26, 265
25, 266
27, 267
29, 268
28, 269
25, 270
26, 271
23, 272
21, 273
28, 274
23, 275
28, 276
24, 277
23, 278
23, 279
25, 280
27, 281
22, 282
24, 283
22, 284
25, 285
24, 286
24, 287
22, 288
26, 289
24, 290
23, 291
25, 292
24, 293
26, 294
26, 295
23, 296
24, 297
22, 298
24, 299
23, 300
24, 301
25, 302
22, 303
22, 304
30, 305
30, 306
30, 307
28, 308
27, 309
36, 310
27, 311
24, 312
27, 313
23, 314
28, 315
23, 316
26, 317
23, 318
26, 319
23, 320
29, 321
24, 322
26, 323
23, 324
23, 325
24, 326
21, 327
27, 328
24, 329
26, 330
23, 331
23, 332
26, 333
24, 334
22, 335
25, 336
22, 337
27, 338
24, 339
27, 340
25, 341
23, 342
24, 343
25, 344
21, 345
26, 346
25, 347
32, 348
25, 349
31, 350
30, 351
25, 352
25, 353
24, 354
26, 355
21, 356
29, 357
25, 358
25, 359
22, 360
24, 361
24, 362
24, 363
27, 364
23, 365
28, 366
25, 367
24, 368
22, 369
26, 370
23, 371
24, 372
24, 373
24, 374
22, 375
27, 376
23, 377
27, 378
22, 379
23, 380
25, 381
23, 382
25, 383
24, 384
23, 385
25, 386
26, 387
24, 388
28, 389
22, 390
24, 391
23, 392
24, 393
27, 394
24, 395
25, 396
26, 397
26, 398
24, 399
22, 400
24, 401
24, 402
26, 403
23, 404
23, 405
25, 406
24, 407
23, 408
26, 409
25, 410
25, 411
23, 412
25, 413
27, 414
24, 415
24, 416
24, 417
23, 418
28, 419
23, 420
27, 421
26, 422
25, 423
28, 424
25, 425
27, 426
23, 427
27, 428
24, 429
28, 430
24, 431
27, 432
23, 433
23, 434
24, 435
23, 436
23, 437
24, 438
24, 439
24, 440
23, 441
26, 442
23, 443
26, 444
24, 445
26, 446
23, 447
26, 448
23, 449
22, 450
22, 451
23, 452
23, 453
26, 454
24, 455
22, 456
26, 457
23, 458
26, 459
25, 460
27, 461
23, 462
29, 463
24, 464
23, 465
23, 466
28, 467
24, 468
26, 469
24, 470
26, 471
24, 472
23, 473
25, 474
22, 475
28, 476
23, 477
26, 478
23, 479
25, 480
22, 481
25, 482
